% year    month   day     NCEP_NCAR weighted mean GPH (m)
%                         GBI region 60-80N, 20-80W
% year    month   day     GBI
1980 10 18 5457.67
1980 10 19 5434.98
1980 10 20 5423.95
1980 10 21 5410.78
1980 10 22 5396.47
1980 10 23 5387.79
1980 10 24 5353.31
1980 10 25 5296.28
1980 10 26 5301.78
1980 10 27 5308.09
1980 10 28 5263.35
1980 10 29 5213.61
1980 10 30 5132.94
1980 10 31 5067.91
1980 11 1 5046.4
1980 11 2 5103.76
1980 11 3 5192.99
1980 11 4 5243.11
1980 11 5 5329.48
1980 11 6 5386.44
1980 11 7 5381.9
1980 11 8 5387.16
1980 11 9 5398.83
1980 11 10 5403.08
1980 11 11 5396.26
1980 11 12 5357.56
1980 11 13 5315.92
1980 11 14 5238.69
1980 11 15 5201.07
1980 11 16 5186.49
1980 11 17 5161.56
1980 11 18 5157.88
1980 11 19 5169.63
1980 11 20 5155.53
1980 11 21 5145.63
1980 11 22 5154.08
1980 11 23 5192.49
1980 11 24 5219.99
1980 11 25 5207.37
1980 11 26 5194.24
1980 11 27 5221.52
1980 11 28 5231.41
1980 11 29 5250.05
1980 11 30 5260.07
1980 12 1 5350.6
1980 12 2 5404.69
1980 12 3 5380.91
1980 12 4 5367.84
1980 12 5 5383.4
1980 12 6 5346.18
1980 12 7 5274.12
1980 12 8 5213.55
1980 12 9 5168.56
1980 12 10 5147.02
1980 12 11 5140.79
1980 12 12 5135.72
1980 12 13 5099.16
1980 12 14 5112.78
1980 12 15 5125.03
1980 12 16 5039.64
1980 12 17 5031.64
1980 12 18 5068.81
1980 12 19 5035.07
1980 12 20 5018.34
1980 12 21 5005.98
1980 12 22 5021.32
1980 12 23 5027.56
1980 12 24 5029.09
1980 12 25 5036.36
1980 12 26 5046.01
1980 12 27 4926.88
1980 12 28 4916.33
1980 12 29 4923.2
1980 12 30 4946.74
1980 12 31 5028.38
1981 1 1 5128.83
1981 1 2 5163.4
1981 1 3 5248.66
1981 1 4 5226.14
1981 1 5 5159.68
1981 1 6 5152.38
1981 1 7 5069.13
1981 1 8 5086.81
1981 1 9 5194.25
1981 1 10 5180.36
1981 1 11 5176.95
1981 1 12 5236.53
1981 1 13 5139.14
1981 1 14 5135.48
1981 1 15 5092.41
1981 1 16 5036.61
1981 1 17 5025.13
1981 1 18 4991.07
1981 1 19 5097.86
1981 1 20 5104.03
1981 1 21 5116.4
1981 1 22 5078.38
1981 1 23 5104.51
1981 1 24 5200.3
1981 1 25 5202.87
1981 1 26 5105.38
1981 1 27 5066.62
1981 1 28 5115.63
1981 1 29 5145.2
1981 1 30 5122.16
1981 1 31 5084.11
1981 2 1 5084.57
1981 2 2 5051.71
1981 2 3 5086.21
1981 2 4 5059.3
1981 2 5 4937.18
1981 2 6 4876.64
1981 2 7 4909.33
1981 2 8 4952.81
1981 2 9 5034.64
1981 2 10 5077.44
1981 2 11 5057.17
1981 2 12 5114.66
1981 2 13 5018.33
1981 2 14 4939.37
1981 2 15 4935.82
1981 2 16 4953.32
1981 2 17 4954.84
1981 2 18 5032.38
1981 2 19 5123.18
1981 2 20 5169.08
1981 2 21 5203.76
1981 2 22 5211.57
1981 2 23 5210.94
1981 2 24 5238.21
1981 2 25 5261.5
1981 2 26 5278.59
1981 2 27 5265.17
1981 2 28 5253.6
1981 3 1 5274.15
1981 3 2 5330.97
1981 3 3 5390.23
1981 3 4 5428.04
1981 3 5 5398.66
1981 3 6 5339.21
1981 3 7 5266.03
1981 3 8 5202.87
1981 3 9 5154.36
1981 3 10 5098.29
1981 3 11 5050.19
1981 3 12 5054.17
1981 3 13 5104.73
1981 3 14 5151.69
1981 3 15 5210.75
1981 3 16 5300.6
1981 3 17 5377.06
1981 3 18 5424.92
1981 3 19 5395.14
1981 3 20 5353.76
1981 3 21 5313.82
1981 3 22 5245.54
1981 3 23 5193.77
1981 3 24 5190.37
1981 3 25 5155.8
1981 3 26 5126.62
1981 3 27 5116.52
1981 3 28 5093.58
1981 3 29 5075.1
1981 3 30 5085.49
1981 3 31 5094.24
1981 4 1 5107.17
1981 4 2 5136.87
1981 4 3 5186.78
1981 4 4 5231.2
1981 4 5 5212.31
1981 4 6 5170.44
1981 4 7 5143.57
1981 4 8 5098.77
1981 4 9 5070.16
1981 4 10 5122.1
1981 4 11 5171.03
1981 4 12 5219.12
1981 4 13 5240.99
1981 4 14 5269.42
1981 4 15 5274.21
1981 4 16 5260.73
1981 4 17 5293.55
1981 4 18 5306.89
1981 4 19 5361.4
1981 4 20 5462.94
1981 4 21 5530.31
1981 4 22 5557.83
1981 4 23 5540.98
1981 4 24 5502.9
1981 4 25 5448.59
1981 4 26 5408.96
1981 4 27 5373.3
1981 4 28 5335.87
1981 4 29 5328.86
1981 4 30 5338.75
1981 5 1 5329.17
1981 5 2 5285.46
1981 5 3 5316.74
1981 5 4 5319.96
1981 5 5 5302.9
1981 5 6 5287.92
1981 5 7 5298.63
1981 5 8 5310.7
1981 5 9 5269.71
1981 5 10 5229.99
1981 5 11 5224.49
1981 5 12 5264.59
1981 5 13 5326.15
1981 5 14 5351.25
1981 5 15 5357.94
1981 5 16 5362.64
1981 5 17 5393.98
1981 5 18 5386.53
1981 5 19 5369.88
1981 5 20 5372.48
1981 5 21 5387.98
1981 5 22 5400.75
1981 5 23 5405.72
1981 5 24 5401.32
1981 5 25 5406.16
1981 5 26 5420.88
1981 5 27 5425.49
1981 5 28 5431.56
1981 5 29 5428.23
1981 5 30 5435.29
1981 5 31 5443.95
1981 6 1 5456.56
1981 6 2 5479.22
1981 6 3 5516.38
1981 6 4 5535.53
1981 6 5 5539.3
1981 6 6 5521.13
1981 6 7 5498.04
1981 6 8 5478.24
1981 6 9 5458.14
1981 6 10 5449.33
1981 6 11 5446.91
1981 6 12 5451.16
1981 6 13 5429.27
1981 6 14 5422.62
1981 6 15 5462.33
1981 6 16 5488.91
1981 6 17 5481.61
1981 6 18 5481.96
1981 6 19 5513.86
1981 6 20 5513.52
1981 6 21 5464.1
1981 6 22 5461.12
1981 6 23 5522.4
1981 6 24 5565.43
1981 6 25 5587.42
1981 6 26 5576.5
1981 6 27 5557.64
1981 6 28 5547.51
1981 6 29 5539.96
1981 6 30 5543.94
1981 7 1 5538.25
1981 7 2 5490.64
1981 7 3 5449.05
1981 7 4 5439.79
1981 7 5 5442.96
1981 7 6 5440.81
1981 7 7 5473.77
1981 7 8 5528.42
1981 7 9 5575.7
1981 7 10 5568.12
1981 7 11 5552.08
1981 7 12 5553.98
1981 7 13 5550.12
1981 7 14 5554.06
1981 7 15 5550.14
1981 7 16 5554.55
1981 7 17 5523.74
1981 7 18 5471.83
1981 7 19 5458.12
1981 7 20 5466.85
1981 7 21 5519.91
1981 7 22 5554.71
1981 7 23 5533.5
1981 7 24 5470
1981 7 25 5431.99
1981 7 26 5441.36
1981 7 27 5460.89
1981 7 28 5499.92
1981 7 29 5542.81
1981 7 30 5582.69
1981 7 31 5581.35
1981 8 1 5535.62
1981 8 2 5493.55
1981 8 3 5481.34
1981 8 4 5503.45
1981 8 5 5515.32
1981 8 6 5503.14
1981 8 7 5483.72
1981 8 8 5493.31
1981 8 9 5494.99
1981 8 10 5465.69
1981 8 11 5451.15
1981 8 12 5467.79
1981 8 13 5480.77
1981 8 14 5498.11
1981 8 15 5522.29
1981 8 16 5505.8
1981 8 17 5485.59
1981 8 18 5506.82
1981 8 19 5509.04
1981 8 20 5486.94
1981 8 21 5474.98
1981 8 22 5455
1981 8 23 5431.48
1981 8 24 5445.25
1981 8 25 5448.56
1981 8 26 5464.92
1981 8 27 5439.74
1981 8 28 5392.5
1981 8 29 5392.93
1981 8 30 5403.93
1981 8 31 5444.54
1981 9 1 5482.26
1981 9 2 5520.03
1981 9 3 5567.94
1981 9 4 5516.75
1981 9 5 5465.28
1981 9 6 5451.93
1981 9 7 5441.25
1981 9 8 5443.15
1981 9 9 5472.64
1981 9 10 5518.22
1981 9 11 5533.03
1981 9 12 5528.08
1981 9 13 5524.25
1981 9 14 5507.77
1981 9 15 5491.21
1981 9 16 5472.03
1981 9 17 5443.31
1981 9 18 5404.4
1981 9 19 5383.8
1981 9 20 5406.02
1981 9 21 5412.53
1981 9 22 5352.88
1981 9 23 5335.78
1981 9 24 5348.91
1981 9 25 5335.52
1981 9 26 5362.42
1981 9 27 5401.13
1981 9 28 5439.02
1981 9 29 5466.09
1981 9 30 5498.67
1981 10 1 5516.75
1981 10 2 5534.92
1981 10 3 5571.64
1981 10 4 5566.87
1981 10 5 5574.89
1981 10 6 5558.57
1981 10 7 5538.74
1981 10 8 5520.68
1981 10 9 5479.08
1981 10 10 5421.33
1981 10 11 5366.38
1981 10 12 5308.39
1981 10 13 5290.48
1981 10 14 5266.71
1981 10 15 5217.26
1981 10 16 5180.34
1981 10 17 5170.89
1981 10 18 5192.64
1981 10 19 5258.21
1981 10 20 5337.48
1981 10 21 5323.71
1981 10 22 5250.1
1981 10 23 5199.08
1981 10 24 5207.37
1981 10 25 5219.09
1981 10 26 5196.38
1981 10 27 5196.01
1981 10 28 5195.3
1981 10 29 5215.07
1981 10 30 5274.46
1981 10 31 5345.47
1981 11 1 5300.86
1981 11 2 5265.77
1981 11 3 5238.29
1981 11 4 5256.15
1981 11 5 5294.49
1981 11 6 5271.29
1981 11 7 5249.06
1981 11 8 5215.6
1981 11 9 5211.04
1981 11 10 5190.75
1981 11 11 5157.18
1981 11 12 5167.45
1981 11 13 5151.25
1981 11 14 5089.67
1981 11 15 5097.99
1981 11 16 5116.88
1981 11 17 5139.38
1981 11 18 5163.96
1981 11 19 5178.09
1981 11 20 5204.5
1981 11 21 5226.77
1981 11 22 5258.1
1981 11 23 5284.25
1981 11 24 5279.48
1981 11 25 5267.77
1981 11 26 5246.48
1981 11 27 5264.34
1981 11 28 5293.35
1981 11 29 5258.27
1981 11 30 5229.85
1981 12 1 5242.26
1981 12 2 5242.49
1981 12 3 5310.66
1981 12 4 5365.48
1981 12 5 5355.66
1981 12 6 5327.08
1981 12 7 5329.83
1981 12 8 5381.01
1981 12 9 5386.09
1981 12 10 5352.13
1981 12 11 5306.97
1981 12 12 5257.6
1981 12 13 5219.94
1981 12 14 5196.17
1981 12 15 5169.76
1981 12 16 5181.27
1981 12 17 5186.63
1981 12 18 5154.89
1981 12 19 5106.17
1981 12 20 5055.76
1981 12 21 5011.38
1981 12 22 5023.1
1981 12 23 5069.17
1981 12 24 5099.28
1981 12 25 5129.17
1981 12 26 5140.6
1981 12 27 5216.75
1981 12 28 5346
1981 12 29 5394.32
1981 12 30 5356.76
1981 12 31 5335.26
1982 1 1 5319.04
1982 1 2 5304.03
1982 1 3 5295.73
1982 1 4 5258.17
1982 1 5 5219.97
1982 1 6 5236.19
1982 1 7 5286.52
1982 1 8 5309.15
1982 1 9 5342.15
1982 1 10 5302.69
1982 1 11 5146.08
1982 1 12 4934.73
1982 1 13 4866.37
1982 1 14 4919.98
1982 1 15 5000.05
1982 1 16 5030.53
1982 1 17 5046.93
1982 1 18 5091.4
1982 1 19 5153.74
1982 1 20 5216.93
1982 1 21 5221.29
1982 1 22 5276.42
1982 1 23 5258.91
1982 1 24 5242.46
1982 1 25 5247.35
1982 1 26 5255.63
1982 1 27 5167.18
1982 1 28 5105.09
1982 1 29 5089.6
1982 1 30 5111.78
1982 1 31 5084.69
1982 2 1 5073.94
1982 2 2 5120.27
1982 2 3 5148.75
1982 2 4 5127.81
1982 2 5 5068.86
1982 2 6 5013.77
1982 2 7 5003.28
1982 2 8 4936.66
1982 2 9 4890.37
1982 2 10 4923.63
1982 2 11 4936.72
1982 2 12 4940.02
1982 2 13 4937.35
1982 2 14 4968.09
1982 2 15 5026.25
1982 2 16 5056.89
1982 2 17 5095.28
1982 2 18 5158.56
1982 2 19 5176.57
1982 2 20 5158.3
1982 2 21 5144.52
1982 2 22 5144.67
1982 2 23 5113.81
1982 2 24 5110.26
1982 2 25 5125.02
1982 2 26 5109.27
1982 2 27 5079.14
1982 2 28 5041.83
1982 3 1 5035.15
1982 3 2 5027.9
1982 3 3 5015.92
1982 3 4 5031.8
1982 3 5 5022.4
1982 3 6 4994.52
1982 3 7 4963.06
1982 3 8 4986.58
1982 3 9 4953.99
1982 3 10 4926.6
1982 3 11 4973.92
1982 3 12 5025.24
1982 3 13 5071.94
1982 3 14 5151.88
1982 3 15 5255.69
1982 3 16 5332.65
1982 3 17 5330.54
1982 3 18 5282.31
1982 3 19 5232.59
1982 3 20 5186.47
1982 3 21 5155.77
1982 3 22 5159.76
1982 3 23 5106.58
1982 3 24 5088.57
1982 3 25 5058.77
1982 3 26 5060.37
1982 3 27 5113.02
1982 3 28 5163.96
1982 3 29 5121.12
1982 3 30 5076.75
1982 3 31 5067.83
1982 4 1 5113.56
1982 4 2 5150.51
1982 4 3 5187.6
1982 4 4 5197.67
1982 4 5 5241.27
1982 4 6 5304.16
1982 4 7 5357.34
1982 4 8 5392.34
1982 4 9 5390.69
1982 4 10 5367.51
1982 4 11 5328.21
1982 4 12 5259.99
1982 4 13 5182.79
1982 4 14 5127.54
1982 4 15 5136.85
1982 4 16 5177.58
1982 4 17 5199.04
1982 4 18 5209.91
1982 4 19 5205.07
1982 4 20 5149.52
1982 4 21 5112.33
1982 4 22 5091.57
1982 4 23 5094.04
1982 4 24 5091.24
1982 4 25 5194.36
1982 4 26 5214.06
1982 4 27 5227.94
1982 4 28 5283.88
1982 4 29 5268.37
1982 4 30 5282.82
1982 5 1 5326.07
1982 5 2 5381.23
1982 5 3 5405.87
1982 5 4 5386.36
1982 5 5 5364.07
1982 5 6 5341.84
1982 5 7 5344.58
1982 5 8 5346.45
1982 5 9 5356
1982 5 10 5381.68
1982 5 11 5415.91
1982 5 12 5440.36
1982 5 13 5484.11
1982 5 14 5499.77
1982 5 15 5453.2
1982 5 16 5393.39
1982 5 17 5390.66
1982 5 18 5389.77
1982 5 19 5377.91
1982 5 20 5382.18
1982 5 21 5401.83
1982 5 22 5415.35
1982 5 23 5392.74
1982 5 24 5363.33
1982 5 25 5356.08
1982 5 26 5378.5
1982 5 27 5420.78
1982 5 28 5417.15
1982 5 29 5373.08
1982 5 30 5358.08
1982 5 31 5376.02
1982 6 1 5381.34
1982 6 2 5404.89
1982 6 3 5405.94
1982 6 4 5422.56
1982 6 5 5459.64
1982 6 6 5522.76
1982 6 7 5565.25
1982 6 8 5594.46
1982 6 9 5632.9
1982 6 10 5653.75
1982 6 11 5656.8
1982 6 12 5629.79
1982 6 13 5601.32
1982 6 14 5587.92
1982 6 15 5575.36
1982 6 16 5561.46
1982 6 17 5545.6
1982 6 18 5541.77
1982 6 19 5553.77
1982 6 20 5565.44
1982 6 21 5564.02
1982 6 22 5545.69
1982 6 23 5542.38
1982 6 24 5530.77
1982 6 25 5514.37
1982 6 26 5484.77
1982 6 27 5486.42
1982 6 28 5497.03
1982 6 29 5490.42
1982 6 30 5502.96
1982 7 1 5523.69
1982 7 2 5523.34
1982 7 3 5472.87
1982 7 4 5473.18
1982 7 5 5497.38
1982 7 6 5493.39
1982 7 7 5479.8
1982 7 8 5481.87
1982 7 9 5487.89
1982 7 10 5489.9
1982 7 11 5488.1
1982 7 12 5510.89
1982 7 13 5528.1
1982 7 14 5529.3
1982 7 15 5505.6
1982 7 16 5467.33
1982 7 17 5466.24
1982 7 18 5452.39
1982 7 19 5461.88
1982 7 20 5534.77
1982 7 21 5568.44
1982 7 22 5541.25
1982 7 23 5524.42
1982 7 24 5524.25
1982 7 25 5511.76
1982 7 26 5471.72
1982 7 27 5448.57
1982 7 28 5434.1
1982 7 29 5433.89
1982 7 30 5444.36
1982 7 31 5484.57
1982 8 1 5536.35
1982 8 2 5580.72
1982 8 3 5597.36
1982 8 4 5596.1
1982 8 5 5580.71
1982 8 6 5543.13
1982 8 7 5497.06
1982 8 8 5452.92
1982 8 9 5444.16
1982 8 10 5451.16
1982 8 11 5443.85
1982 8 12 5424.57
1982 8 13 5412.05
1982 8 14 5418.49
1982 8 15 5432.23
1982 8 16 5437.23
1982 8 17 5440.2
1982 8 18 5481.18
1982 8 19 5502.74
1982 8 20 5481.95
1982 8 21 5457.5
1982 8 22 5456.47
1982 8 23 5438.78
1982 8 24 5445.22
1982 8 25 5472.54
1982 8 26 5484.4
1982 8 27 5464.39
1982 8 28 5441.43
1982 8 29 5434.74
1982 8 30 5388.42
1982 8 31 5358.78
1982 9 1 5388.09
1982 9 2 5432.75
1982 9 3 5451.6
1982 9 4 5460.21
1982 9 5 5422.04
1982 9 6 5370.98
1982 9 7 5350.23
1982 9 8 5334.25
1982 9 9 5313.28
1982 9 10 5293.87
1982 9 11 5314.09
1982 9 12 5345.44
1982 9 13 5317.26
1982 9 14 5250.32
1982 9 15 5210.67
1982 9 16 5230.3
1982 9 17 5272.57
1982 9 18 5316.75
1982 9 19 5317.47
1982 9 20 5306.7
1982 9 21 5268.89
1982 9 22 5240.78
1982 9 23 5270.33
1982 9 24 5285.1
1982 9 25 5268.07
1982 9 26 5273.39
1982 9 27 5289.05
1982 9 28 5287.23
1982 9 29 5293.18
1982 9 30 5316.68
1982 10 1 5287.38
1982 10 2 5264.84
1982 10 3 5270.42
1982 10 4 5327.34
1982 10 5 5413.29
1982 10 6 5440
1982 10 7 5434.59
1982 10 8 5467.12
1982 10 9 5497.47
1982 10 10 5483.34
1982 10 11 5425.54
1982 10 12 5381.93
1982 10 13 5357.91
1982 10 14 5314.51
1982 10 15 5310.05
1982 10 16 5315.92
1982 10 17 5307.21
1982 10 18 5243.57
1982 10 19 5163.89
1982 10 20 5157.63
1982 10 21 5172.72
1982 10 22 5174.26
1982 10 23 5147.19
1982 10 24 5144.72
1982 10 25 5176.76
1982 10 26 5203.64
1982 10 27 5224.65
1982 10 28 5242.08
1982 10 29 5263.65
1982 10 30 5284.56
1982 10 31 5288.69
1982 11 1 5279.6
1982 11 2 5294.15
1982 11 3 5311.39
1982 11 4 5278.91
1982 11 5 5236.49
1982 11 6 5248.54
1982 11 7 5205.51
1982 11 8 5151.52
1982 11 9 5116.09
1982 11 10 5048.19
1982 11 11 5020.52
1982 11 12 5027.57
1982 11 13 5065.97
1982 11 14 5079.41
1982 11 15 4992.84
1982 11 16 5017.61
1982 11 17 5111.59
1982 11 18 5125.19
1982 11 19 5180.11
1982 11 20 5156.88
1982 11 21 5143.41
1982 11 22 5162.43
1982 11 23 5135.77
1982 11 24 5167.29
1982 11 25 5185.97
1982 11 26 5107.77
1982 11 27 5038.3
1982 11 28 5008.98
1982 11 29 4990.84
1982 11 30 4990.65
1982 12 1 5020.52
1982 12 2 5090.63
1982 12 3 5128.4
1982 12 4 5059.12
1982 12 5 5067.73
1982 12 6 5132.2
1982 12 7 5140.81
1982 12 8 5107.74
1982 12 9 5085.86
1982 12 10 5137.25
1982 12 11 5173.59
1982 12 12 5170.02
1982 12 13 5112.14
1982 12 14 5068.14
1982 12 15 5048.52
1982 12 16 5069.12
1982 12 17 5078.65
1982 12 18 5051.02
1982 12 19 5057.23
1982 12 20 5110.07
1982 12 21 5127.1
1982 12 22 5052.73
1982 12 23 5002.85
1982 12 24 5006.15
1982 12 25 4965.47
1982 12 26 4961.85
1982 12 27 5009.34
1982 12 28 4983.08
1982 12 29 4938.74
1982 12 30 4897.65
1982 12 31 4810.81
1983 1 1 4784.73
1983 1 2 4804.31
1983 1 3 4814.59
1983 1 4 4850.92
1983 1 5 4884.35
1983 1 6 4897.76
1983 1 7 4929.29
1983 1 8 4957.76
1983 1 9 5009.1
1983 1 10 5039.63
1983 1 11 5067.81
1983 1 12 5103.26
1983 1 13 5065.71
1983 1 14 5061.45
1983 1 15 5043.75
1983 1 16 5048.27
1983 1 17 5084.89
1983 1 18 5180.32
1983 1 19 5180.4
1983 1 20 5104.42
1983 1 21 5064.51
1983 1 22 4996.13
1983 1 23 4922.39
1983 1 24 4886.64
1983 1 25 4895.96
1983 1 26 4967.44
1983 1 27 5000.79
1983 1 28 5029.15
1983 1 29 5082.51
1983 1 30 5111.16
1983 1 31 5085.48
1983 2 1 5100.49
1983 2 2 5119.15
1983 2 3 5116.65
1983 2 4 5120.41
1983 2 5 5239.19
1983 2 6 5304.04
1983 2 7 5286.17
1983 2 8 5184.97
1983 2 9 5202
1983 2 10 5278.24
1983 2 11 5266.11
1983 2 12 5192.98
1983 2 13 5081.06
1983 2 14 5063.05
1983 2 15 5140.11
1983 2 16 5142.78
1983 2 17 5141.53
1983 2 18 5196.96
1983 2 19 5262.95
1983 2 20 5235.82
1983 2 21 5147.37
1983 2 22 5077.52
1983 2 23 5031.1
1983 2 24 5039.71
1983 2 25 5051.18
1983 2 26 5010.84
1983 2 27 4954.35
1983 2 28 4930.48
1983 3 1 4868.56
1983 3 2 4834.19
1983 3 3 4899.99
1983 3 4 5052.59
1983 3 5 5120.04
1983 3 6 5122.45
1983 3 7 5158.35
1983 3 8 5185.74
1983 3 9 5218.36
1983 3 10 5242.58
1983 3 11 5214.82
1983 3 12 5170.24
1983 3 13 5146.08
1983 3 14 5137.87
1983 3 15 5078.29
1983 3 16 5027.23
1983 3 17 4974.85
1983 3 18 4961.92
1983 3 19 4948.94
1983 3 20 4997.83
1983 3 21 5133.6
1983 3 22 5179.9
1983 3 23 5226.48
1983 3 24 5248.33
1983 3 25 5242.48
1983 3 26 5212.61
1983 3 27 5216.46
1983 3 28 5176.15
1983 3 29 5169.54
1983 3 30 5241.4
1983 3 31 5292.48
1983 4 1 5308.41
1983 4 2 5267.02
1983 4 3 5230.59
1983 4 4 5230.43
1983 4 5 5219.56
1983 4 6 5235.8
1983 4 7 5237.12
1983 4 8 5203.08
1983 4 9 5162.73
1983 4 10 5159.66
1983 4 11 5181.38
1983 4 12 5175.76
1983 4 13 5200.06
1983 4 14 5226.14
1983 4 15 5234.31
1983 4 16 5278.41
1983 4 17 5317.1
1983 4 18 5372.49
1983 4 19 5414.96
1983 4 20 5426.99
1983 4 21 5427.33
1983 4 22 5407.86
1983 4 23 5421.76
1983 4 24 5435.18
1983 4 25 5421.24
1983 4 26 5419.72
1983 4 27 5437.11
1983 4 28 5437.68
1983 4 29 5418.42
1983 4 30 5393.32
1983 5 1 5355.1
1983 5 2 5322.42
1983 5 3 5302.97
1983 5 4 5290.65
1983 5 5 5296.37
1983 5 6 5277.45
1983 5 7 5257.75
1983 5 8 5238.52
1983 5 9 5316.38
1983 5 10 5383.91
1983 5 11 5387.99
1983 5 12 5359.71
1983 5 13 5290.42
1983 5 14 5259.95
1983 5 15 5302.21
1983 5 16 5368.15
1983 5 17 5416.11
1983 5 18 5433.03
1983 5 19 5455.22
1983 5 20 5423.96
1983 5 21 5408.83
1983 5 22 5436.09
1983 5 23 5464.35
1983 5 24 5508.58
1983 5 25 5551.57
1983 5 26 5562.75
1983 5 27 5581.34
1983 5 28 5607.44
1983 5 29 5617.78
1983 5 30 5564.44
1983 5 31 5515.87
1983 6 1 5514.78
1983 6 2 5487.72
1983 6 3 5448.43
1983 6 4 5375.58
1983 6 5 5348.46
1983 6 6 5368.08
1983 6 7 5382.26
1983 6 8 5373.79
1983 6 9 5363.23
1983 6 10 5345.7
1983 6 11 5346.2
1983 6 12 5349.14
1983 6 13 5368.88
1983 6 14 5415.8
1983 6 15 5467.47
1983 6 16 5513.75
1983 6 17 5537.7
1983 6 18 5540.95
1983 6 19 5559.46
1983 6 20 5558.04
1983 6 21 5518.03
1983 6 22 5464.55
1983 6 23 5416.38
1983 6 24 5398.07
1983 6 25 5448.79
1983 6 26 5484.94
1983 6 27 5467.06
1983 6 28 5472.64
1983 6 29 5479.84
1983 6 30 5454.85
1983 7 1 5416.36
1983 7 2 5406.21
1983 7 3 5392.8
1983 7 4 5390.89
1983 7 5 5425.73
1983 7 6 5442.24
1983 7 7 5448.77
1983 7 8 5425.39
1983 7 9 5456.2
1983 7 10 5537.3
1983 7 11 5575.16
1983 7 12 5562.4
1983 7 13 5554.38
1983 7 14 5575.13
1983 7 15 5565.54
1983 7 16 5551.18
1983 7 17 5569.32
1983 7 18 5546.79
1983 7 19 5502.33
1983 7 20 5467.82
1983 7 21 5467.59
1983 7 22 5466.25
1983 7 23 5468.11
1983 7 24 5471.54
1983 7 25 5460.79
1983 7 26 5464.56
1983 7 27 5481.17
1983 7 28 5468.88
1983 7 29 5463.52
1983 7 30 5472.41
1983 7 31 5496.03
1983 8 1 5488.1
1983 8 2 5445.96
1983 8 3 5406.71
1983 8 4 5419.96
1983 8 5 5429.1
1983 8 6 5391.58
1983 8 7 5394.67
1983 8 8 5418.14
1983 8 9 5468.64
1983 8 10 5493.97
1983 8 11 5528.33
1983 8 12 5526.78
1983 8 13 5497.4
1983 8 14 5439.79
1983 8 15 5410.16
1983 8 16 5416.59
1983 8 17 5399.6
1983 8 18 5393.22
1983 8 19 5400.76
1983 8 20 5392.67
1983 8 21 5411.39
1983 8 22 5429.26
1983 8 23 5442.51
1983 8 24 5435.65
1983 8 25 5407.71
1983 8 26 5385.2
1983 8 27 5380.85
1983 8 28 5392.64
1983 8 29 5403.56
1983 8 30 5403.85
1983 8 31 5394.07
1983 9 1 5382.71
1983 9 2 5378.12
1983 9 3 5381.74
1983 9 4 5379.76
1983 9 5 5403.53
1983 9 6 5455.35
1983 9 7 5473.14
1983 9 8 5494.81
1983 9 9 5508.59
1983 9 10 5473.62
1983 9 11 5435.63
1983 9 12 5416.65
1983 9 13 5422.48
1983 9 14 5427.57
1983 9 15 5435.67
1983 9 16 5437.4
1983 9 17 5415.68
1983 9 18 5407.88
1983 9 19 5395.93
1983 9 20 5380.96
1983 9 21 5373.8
1983 9 22 5386.57
1983 9 23 5385.84
1983 9 24 5350.87
1983 9 25 5354.5
1983 9 26 5362.79
1983 9 27 5407.17
1983 9 28 5473.97
1983 9 29 5516.38
1983 9 30 5504.8
1983 10 1 5421.81
1983 10 2 5360.48
1983 10 3 5313.11
1983 10 4 5290.82
1983 10 5 5284.91
1983 10 6 5273.18
1983 10 7 5289.29
1983 10 8 5271.31
1983 10 9 5248.15
1983 10 10 5248.6
1983 10 11 5269.45
1983 10 12 5262.28
1983 10 13 5215.63
1983 10 14 5190.2
1983 10 15 5228.69
1983 10 16 5227.6
1983 10 17 5211.9
1983 10 18 5205.25
1983 10 19 5240.15
1983 10 20 5261.31
1983 10 21 5266.86
1983 10 22 5241.12
1983 10 23 5261.17
1983 10 24 5292.73
1983 10 25 5250.87
1983 10 26 5250.27
1983 10 27 5290.2
1983 10 28 5240.2
1983 10 29 5142.19
1983 10 30 5115.19
1983 10 31 5076.74
1983 11 1 5107.69
1983 11 2 5133.5
1983 11 3 5131.46
1983 11 4 5145.16
1983 11 5 5153.25
1983 11 6 5160.06
1983 11 7 5193.98
1983 11 8 5258.38
1983 11 9 5306.45
1983 11 10 5346.05
1983 11 11 5341.94
1983 11 12 5287.45
1983 11 13 5300.34
1983 11 14 5373.26
1983 11 15 5379.35
1983 11 16 5327.32
1983 11 17 5282.71
1983 11 18 5255.37
1983 11 19 5271.18
1983 11 20 5326.75
1983 11 21 5346.08
1983 11 22 5317.39
1983 11 23 5275.15
1983 11 24 5253.84
1983 11 25 5224.41
1983 11 26 5199.26
1983 11 27 5198.23
1983 11 28 5195.13
1983 11 29 5177.09
1983 11 30 5116.71
1983 12 1 5065.97
1983 12 2 5071.43
1983 12 3 5119.15
1983 12 4 5161.87
1983 12 5 5188.45
1983 12 6 5213.66
1983 12 7 5210.64
1983 12 8 5250.21
1983 12 9 5262.79
1983 12 10 5187.96
1983 12 11 5138.14
1983 12 12 5123.6
1983 12 13 5075.14
1983 12 14 5092.17
1983 12 15 5129.68
1983 12 16 5118.62
1983 12 17 5119.46
1983 12 18 5123.91
1983 12 19 5140.08
1983 12 20 5205.38
1983 12 21 5266.22
1983 12 22 5243.93
1983 12 23 5184.97
